FACTOR	P-VALUE	CORR.P-VALUE	A	B	C	D	FREQ	BACK.FREQ.	GENES
MA0493.1.Klf1	7.9027e-09	1.4871e-07	48	6	18	33	88.89%	35.29%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0163.1.PLAG1	3.3270e-08	5.7392e-07	47	7	18	33	87.04%	35.29%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0003.2.TFAP2A	4.3085e-08	6.8604e-07	46	8	17	34	85.19%	33.33%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0079.3.SP1	2.6679e-07	3.9447e-06	51	3	26	25	94.44%	50.98%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0599.1.KLF5	3.3173e-07	4.5779e-06	49	5	23	28	90.74%	45.1%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0524.1.TFAP2C	5.0577e-07	6.5434e-06	48	6	22	29	88.89%	43.14%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,PDXP,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0048.1.NHLH1	1.3591e-06	1.6549e-05	38	16	12	39	70.37%	23.53%	ASPHD2,MFNG,FAM211B,LARGE,HPS4,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GGT1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0154.2.EBF1	1.6104e-06	1.8520e-05	41	13	15	36	75.93%	29.41%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,PDXP,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0500.1.Myog	3.8255e-06	4.1677e-05	43	11	18	33	79.63%	35.29%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GGT1,PATZ1,TSPO,CYTH4,ELFN2,SELO,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0521.1.Tcf12	1.0285e-05	1.0645e-04	42	12	18	33	77.78%	35.29%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GGT1,PATZ1,TSPO,CYTH4,ELFN2,SELO,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
UP00001_1_E2F2_primary	1.3972e-05	1.3773e-04	18	36	1	50	33.33%	1.96%	ASPHD2,SELO,MFNG,FAM211B,CABIN1,TOB2,TRABD,TUBGCP6,TEF,LARGE,MIAT,GGT1,UBE2L3,TTLL12,PDXP,PATZ1,PANX2,CYTH4,ELFN2
MA0138.2.REST	4.9033e-05	4.6136e-04	35	19	13	38	64.81%	25.49%	MFNG,FAM211B,LIMK2,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GGT1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,HIC2,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0145.2.Tcfcp2l1	9.2585e-05	8.3327e-04	33	21	12	39	61.11%	23.53%	ASPHD2,MFNG,FAM211B,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GGT1,PATZ1,TSPO,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0522.1.Tcf3	1.0008e-04	8.6318e-04	44	10	23	28	81.48%	45.1%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,SDF2L1,GGA1,GGT1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0104.3.Mycn	1.5167e-04	1.2558e-03	21	33	4	47	38.89%	7.84%	ASPHD2,TEF,MFNG,TRIOBP,TRABD,ZDHHC8P1,GGA1,MIAT,SELO,SUSD2,ELFN2,TTLL12,TUBGCP6,PATZ1,PANX2,TSPO,BCR
MA0527.1.ZBTB33	1.7782e-04	1.4157e-03	17	37	2	49	31.48%	3.92%	GGA1,PPM1F,DRG1,SELO,MFNG,TRIOBP,CABIN1,TOB2,LIMK2,TEF,LARGE,TRABD,TUBGCP6,TTLL12,PANX2,TSPO,ELFN2
MA0499.1.Myod1	2.6156e-04	1.9337e-03	42	12	22	29	77.78%	43.14%	ASPHD2,MFNG,FAM211B,LARGE,HPS4,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GGT1,PATZ1,TSPO,CYTH4,ELFN2,SELO,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0504.1.NR2C2	2.6156e-04	1.9337e-03	42	12	22	29	77.78%	43.14%	ASPHD2,MFNG,LIMK2,LARGE,HPS4,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0076.2.ELK4	3.2746e-04	2.3374e-03	30	24	11	40	55.56%	21.57%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0028.1.ELK1	3.5537e-04	2.4521e-03	18	36	3	48	33.33%	5.88%	GGA1,PPM1F,SELO,SNRPD3,TRIOBP,CABIN1,LIMK2,TTLL12,ZDHHC8P1,LARGE,TRABD,GUCD1,SUSD2,ELFN2,MCAT,PATZ1,TSPO,CYTH4,BCR
MA0471.1.E2F6	4.8774e-04	3.2569e-03	43	11	24	27	79.63%	47.06%	ASPHD2,MFNG,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,HIC2,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0155.1.INSM1	6.0750e-04	3.9297e-03	37	17	18	33	68.52%	35.29%	ASPHD2,MFNG,LIMK2,LARGE,PDXP,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0062.2.GABPA	6.5350e-04	4.0992e-03	25	29	8	43	46.3%	15.69%	MFNG,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,TSPO,SELO,SNRPD3,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0107.1.RELA	8.2441e-04	5.0192e-03	26	28	9	42	48.15%	17.65%	MFNG,LIMK2,LARGE,PANX2,BCR,PPM1F,CABIN1,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,CES5AP1
MA0073.1.RREB1	8.6195e-04	5.0978e-03	44	10	26	25	81.48%	50.98%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,GGA1,GGT1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0116.1.Zfp423	1.0052e-03	5.7798e-03	27	27	10	41	50.0%	19.61%	PPM1F,TEF,MFNG,FAM211B,CABIN1,TRABD,TRIOBP,ZDHHC8P1,GGA1,GGT1,SUSD2,ELFN2,MCAT,TUBGCP6,PATZ1,SDF2L1,SELO,TSPO,PANX2,BCR,CES5AP1
MA0591.1.Bach1::Mafk	1.5566e-03	8.7085e-03	30	24	13	38	55.56%	25.49%	MFNG,FAM211B,LIMK2,UBE2L3,PDXP,PANX2,BCR,DRG1,CABIN1,TOB2,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GGT1,PATZ1,ACO2,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0065.2.PPARG::RXRA	2.2143e-03	1.1803e-02	40	14	23	28	74.07%	45.1%	ASPHD2,MFNG,FAM211B,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
MA0597.1.THAP1	2.2237e-03	1.1803e-02	35	19	18	33	64.81%	35.29%	ASPHD2,MFNG,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,PPM1F,CABIN1,TRABD,TEF,SUSD2,SDF2L1,GGA1,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0505.1.Nr5a2	3.0991e-03	1.6038e-02	30	24	14	37	55.56%	27.45%	MFNG,LARGE,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,GGA1,GUCD1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0101.1.REL	4.3644e-03	2.1510e-02	27	27	12	39	50.0%	23.53%	MFNG,LIMK2,LARGE,PANX2,BCR,PPM1F,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0141.2.Esrrb	4.3644e-03	2.1510e-02	27	27	12	39	50.0%	23.53%	GGA1,TEF,SNRPD3,TRIOBP,TOB2,TRABD,ZDHHC8P1,SELO,LARGE,MIAT,GUCD1,SUSD2,ELFN2,TUBGCP6,MFNG,SDF2L1,ACO2,TSPO,PANX2,BCR,CES5AP1
MA0004.1.Arnt	4.8192e-03	2.2887e-02	23	31	9	42	42.59%	17.65%	ASPHD2,TEF,MFNG,TRIOBP,TRABD,ZDHHC8P1,GGA1,MIAT,SELO,SUSD2,ELFN2,TTLL12,TUBGCP6,PATZ1,PANX2,TSPO,BCR,CES5AP1
MA0067.1.Pax2	4.8649e-03	2.2887e-02	14	40	3	48	25.93%	5.88%	GGA1,PPM1F,SELO,MFNG,TRIOBP,TRABD,LARGE,SUSD2,TUBGCP6,MCAT,PANX2,TSPO,CYTH4,ELFN2
MA0528.1.ZNF263	6.1377e-03	2.8233e-02	53	1	42	9	98.15%	82.35%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,MCAT,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0112.2.ESR1	6.9416e-03	3.1237e-02	33	21	18	33	61.11%	35.29%	ASPHD2,MFNG,PDXP,PANX2,BCR,PPM1F,CABIN1,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,ACO2,TSPO,ELFN2,SELO,SNRPD3,HIC2,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0103.2.ZEB1	7.4603e-03	3.2857e-02	38	16	23	28	70.37%	45.1%	ASPHD2,MFNG,LIMK2,PDXP,PANX2,BCR,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0503.1.Nkx2-5.var.2	9.5744e-03	4.1289e-02	23	31	10	41	42.59%	19.61%	ASPHD2,GGA1,SELO,SNRPD3,CABIN1,TRABD,ZDHHC8P1,LARGE,MIAT,GUCD1,SUSD2,ELFN2,TUBGCP6,PANX2,TSPO,CYTH4,BCR,CES5AP1
MA0105.3.NFKB1	1.1082e-02	4.6815e-02	31	23	17	34	57.41%	33.33%	MFNG,LIMK2,LARGE,UBE2L3,PANX2,BCR,PPM1F,CABIN1,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,GUCD1,PATZ1,TSPO,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0461.1.Atoh1	1.2385e-02	5.1272e-02	34	20	20	31	62.96%	39.22%	ASPHD2,MFNG,FAM211B,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,GGA1,GGT1,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0117.1.Mafb	1.2844e-02	5.2130e-02	17	37	6	45	31.48%	11.76%	PPM1F,SELO,FAM211B,HIC2,MIAT,TRABD,TOB2,ZDHHC8P1,TRIOBP,HPS4,GGT1,SUSD2,TEF,PATZ1,TUBGCP6,SRRD,TSPO,BCR
MA0149.1.EWSR1-FLI1	1.3356e-02	5.3166e-02	46	8	33	18	85.19%	64.71%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TEF,MIAT,SUSD2,TTLL12,GGA1,GUCD1,PATZ1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0147.2.Myc	1.5667e-02	6.1190e-02	22	32	10	41	40.74%	19.61%	DRG1,TEF,TRIOBP,CABIN1,TOB2,TRABD,TUBGCP6,ZDHHC8P1,MIAT,SELO,SUSD2,ELFN2,PDXP,PATZ1,SDF2L1,TSPO,PANX2,BCR
MA0259.1.HIF1A::ARNT	1.8311e-02	7.0192e-02	10	44	2	49	18.52%	3.92%	ASPHD2,SELO,TEF,ZDHHC8P1,TTLL12,PDXP,PATZ1,PANX2,TSPO,TUBGCP6
MA0059.1.MYC::MAX	1.8889e-02	7.1093e-02	19	35	8	43	35.19%	15.69%	TEF,SNRPD3,TRIOBP,TOB2,TRABD,TSPO,TUBGCP6,ZDHHC8P1,MIAT,GUCD1,SUSD2,UBE2L3,TTLL12,PDXP,PANX2,ELFN2,BCR,SELO
MA0512.1.Rxra	2.0968e-02	7.7508e-02	36	18	23	28	66.67%	45.1%	ASPHD2,MFNG,LIMK2,HPS4,PDXP,PANX2,BCR,DRG1,TOB2,TRABD,TEF,MIAT,SUSD2,SDF2L1,GGA1,PATZ1,ACO2,TSPO,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0592.1.ESRRA	2.9289e-02	1.0636e-01	30	24	18	33	55.56%	35.29%	MFNG,LIMK2,LARGE,HPS4,PANX2,BCR,TOB2,TRABD,TEF,MIAT,SUSD2,SDF2L1,GGA1,GUCD1,ACO2,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0510.1.RFX5	3.1340e-02	1.1185e-01	32	22	20	31	59.26%	39.22%	PPM1F,SELO,CABIN1,HIC2,TRABD,PANX2,TUBGCP6,ZDHHC8P1,GGA1,HPS4,TRIOBP,SUSD2,ELFN2,TTLL12,PDXP,SRRD,SDF2L1,TSPO,CYTH4,BCR,CES5AP1
MA0098.2.Ets1	4.7907e-02	1.6746e-01	41	13	30	21	75.93%	58.82%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,GGA1,GUCD1,MCAT,PATZ1,TSPO,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0057.1.MZF1_5-13	4.8538e-02	1.6746e-01	32	22	21	30	59.26%	41.18%	ASPHD2,MFNG,FAM211B,LARGE,HPS4,PANX2,BCR,PPM1F,DRG1,CABIN1,TRABD,TEF,SUSD2,TTLL12,GGA1,GUCD1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,CES5AP1
MA0473.1.ELF1	4.9505e-02	1.6799e-01	33	21	22	29	61.11%	43.14%	ASPHD2,MFNG,FAM211B,LIMK2,LARGE,HPS4,UBE2L3,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,TRIOBP,ZDHHC8P1,GGT1,SRRD,TUBGCP6,CES5AP1
MA0088.1.znf143	5.0723e-02	1.6935e-01	35	19	24	27	64.81%	47.06%	ASPHD2,MFNG,LIMK2,LARGE,UBE2L3,PDXP,PANX2,BCR,HIC2,TOB2,TRABD,TEF,MIAT,SUSD2,TTLL12,GGA1,GUCD1,PATZ1,TSPO,CYTH4,ELFN2,SELO,SNRPD3,CABIN1,TRIOBP,ZDHHC8P1,TUBGCP6,CES5AP1
MA0498.1.Meis1	6.4985e-02	2.1352e-01	28	26	18	33	51.85%	35.29%	ASPHD2,MFNG,HPS4,PDXP,PANX2,BCR,PPM1F,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,SDF2L1,GGA1,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0159.1.RXR::RAR_DR5	9.5453e-02	3.0873e-01	28	26	19	32	51.85%	37.25%	ASPHD2,LIMK2,LARGE,HPS4,PDXP,PANX2,BCR,DRG1,CABIN1,TOB2,TRABD,TEF,SUSD2,GGA1,MCAT,PATZ1,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0014.2.PAX5	1.0435e-01	3.3187e-01	32	22	23	28	59.26%	45.1%	ASPHD2,MFNG,LIMK2,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,DRG1,CABIN1,TRABD,TEF,SUSD2,TTLL12,SDF2L1,MCAT,PATZ1,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0513.1.SMAD2::SMAD3::SMAD4	1.0582e-01	3.3187e-01	33	21	24	27	61.11%	47.06%	ASPHD2,MFNG,LARGE,HPS4,UBE2L3,PDXP,PANX2,BCR,PPM1F,CABIN1,TRABD,MIAT,SUSD2,TTLL12,SDF2L1,GGA1,PATZ1,TSPO,CYTH4,ELFN2,SELO,TRIOBP,ZDHHC8P1,SRRD,TUBGCP6,CES5AP1
MA0160.1.NR4A2	1.2784e-01	3.9128e-01	26	28	18	33	48.15%	35.29%	SELO,SNRPD3,TRIOBP,MIAT,LIMK2,TOB2,ZDHHC8P1,TRABD,LARGE,HPS4,GUCD1,SUSD2,TEF,MFNG,PATZ1,TUBGCP6,SRRD,PANX2,TSPO,BCR,CES5AP1
MA0119.1.TLX1::NFIC	1.3156e-01	3.9128e-01	27	27	19	32	50.0%	37.25%	ASPHD2,MFNG,FAM211B,LARGE,UBE2L3,PDXP,PANX2,BCR,PPM1F,DRG1,CABIN1,TOB2,TRABD,TEF,SUSD2,TTLL12,GGA1,GUCD1,TSPO,SELO,SNRPD3,ZDHHC8P1,GGT1,TUBGCP6,CES5AP1
